[Fecha],[Titulo],[Texto],[Snippet],[URL]
2014-05-11 00:00:00,Asegura Sacmex que el DF está listo para recibir las lluvias,"Al hacer click en enviar quedaras regitrad@ a nuestro boletín el cual podrás cancelar en cualquier momento;no olvides revisar tu carpeta de spam.

CIUDAD DE MÉXICO, 11 de mayo.- La temporada de lluvias arranca oficialmente el 15 de mayo y arrastrará en su desarrollo al menos 25 ciclones con potencial para afectar a la Ciudad de México.

Desde el inicio de la temporada de estiaje, a finales del año pasado, el Distrito Federal se preparó con campañas de desazolve y rehabilitación de plantas de bombeo y otro tipo de colectores con el objetivo de mitigar el riesgo de inundación grave.

Aunque no es posible predecir cuantas de las 25 tormentas que impactarán las costas del país llegarán al DF, el director del ahora denominado Operativo de Lluvias 2014, Miguel Ricaño, aseguró que la capital se encuentra lista.

10 milímetros de agua por metro cuadrado ya generan inundaciones

“Ya estamos preparándonos para el anuncio que hizo la Comisión Nacional del Agua (Conagua) de que vienen más huracanes del Pacífico (siete pronosticados). Los problemas más fuertes en la Ciudad de México son cuando ambas corrientes coinciden en el Altiplano.

“Entonces se presentan precipitaciones superiores a 50 milímetros por metro cuadrado en el área urbana en donde las zonas de captación sólo están en camellones y parques”, dijo el funcionario del Sistema de Aguas de la Ciudad de México (Sacmex).

20.6 milímetros fue el máximo de precipitación que hubo el año pasado

El escudo contra tormentas que protegerá a la capital de los 15 ciclones que se espera desde el Pacífico y los diez del Golfo de México, se conforma por 90 campamentos destacados en zonas estratégicas para atender encharcamientos e inundaciones.

Ricaño explicó a Excélsior que el operativo de reacción contra lluvias, anteriormente llamado Unidad Tormenta, se refuerza con los trabajos previos de desazolve de los 22 mil 922 kilómetros de redes de drenaje de la red primaria y la limpieza de 251 mil 44 accesorios hidráulicos.

Destacó que estos trabajos permitieron que colonias como El Arenal, Pensador Mexicano, Moctezuma Segunda Sección, Ejército de Oriente y la Unidad Habitacional Lienzo Charro salieran del mapa de riesgos de inundaciones para 2014.

90 células de reacción se instalarán en toda la ciudad este año

“Éste será un año lluvioso, pero tenemos que prever para evitar problemas. En la ciudad, un promedio pesado de lluvia de 10 milímetros (mm) por metro cuadrado ya genera inundaciones”, señaló.

De acuerdo con el reporte anual de la Unidad Tormenta, el año pasado los tres días más lluviosos de la temporada alcanzaron valores de 20.66 mm, el 12 de junio; 18, el 26 de agosto, y 17.15, el 6 de septiembre.

Durante esa temporada,se atendieron tres mil 333 emergencias con un promedio de llegada al sitio afectado de 20 minutos y de solución de dos horas con 28 minutos, seis horas menos del tiempo de atención en 2007.

Según el informe, la delegación Iztapalapa resintió el mayor número de encharcamientos con 687 reportes, siguió Gustavo A. Madero con 472, Cuauhtémoc con 414 y Benito Juárez con 281.

“La ciudad está equipada y los trabajos en el Túnel Emisor Oriente pueden hacer este año la diferencia porque significa una mayor capacidad de desalojo, a mayor velocidad y más eficiencia”, consideró Ricaño.

Advirtió que este año, desde finales de marzo se registraron lluvias anticipadas que incluso, rompieron el ciclo de estiaje.Según el reporte de Precipitación Acumulada Mensual Histórica de Sacmex, tan sólo en los primeros ocho días de este mes se reunió el 50 por ciento del acumulado mensual correspondiente a mayo del año pasado cuando se registraron 102.3 mm, y hasta el 8 de mayo, las delegaciones Tlalpan, Coyoacán, Iztacalco y Benito Juárez han reportado la mayor cantidad de precipitación acumulada con registros de 29 mm, 28.5 mm, 27.9 mm y 25.2 mm respectivamente.

Las lluvias se extenderán hasta finales de noviembre próximo.

Prevención desde casa

La preparación para afrontar la temporada de lluvia y reducir los riesgos de daños patrimoniales comienza desde el hogar.

Miguel Ricaño, director del Operativo de Lluvias 2014, del Sistema de Aguas de la Ciudad de México, consideró fundamental que los capitalinos lleven a cabo labores previas que incrementen la seguridad de su patrimonio.

Recomendó no verter a las coladeras las grasas que se generen en la cocina ya que genera tapones en la red doméstica de drenaje.

“Este tipo de grasas se deben echar en papeles que la absorban y depositarse en algún contenedor especial de basura”, indicó Ricaño.

En las zonas bajas, ubicadas en las delegaciones Venustiano Carranza e Iztapalapa, en donde se tienen niveles de dos metros por debajo del nivel de la ciudad, recomendó que los vecinos hagan pequeñas obras que contengan el ingreso de agua a sus casas.

Agregó que se debe evitar tirar basura en la calle y mantener libres de hojarasca los registros de drenaje y colectores, ya que cuando llueve es frecuente que se tapen si las calles están sucias.

Hizo un llamado a los automovilistas para que estén atentos a los reportes de tormenta a través de la radio y en el portal de internet del Sacmex.

“En una inundación en un bajo puente, hay que permanecer en el toldo hasta que lleguen los equipos de rescate, no bajarse a caminar porque el primer procedimiento es levantar las tapas, y pueden ser tragados, pero más importante es acatar las restricciones de circulación.”

—Francisco Pazos

La ley de derechos de autor prohíbe estrictamente copiar completa o parcialmente los materiales de Excélsior sin haber obtenido previamente permiso por escrito y sin incluir el link al texto original.","11 May 2014 ... 10 milímetros de agua por metro cuadrado ya generan inundaciones ... Los 
problemas más fuertes en la Ciudad de México son cuando ambas ... El escudo 
contra tormentas que protegerá a la capital de los 15 ciclones que se ... número 
de encharcamientos con 687 reportes, siguió Gustavo A. Madero con ...",https://www.excelsior.com.mx/comunidad/2014/05/11/958633
2014-05-26 17:47:00,Lluvia deja encharcamientos en el DF y Edomex,,"26 May 2014 ... La lluvia provocó que calles en Interlomas quedaran inundadas. ... Nacionales, 
de acuerdo con la Secretaría de Seguridad Pública del Distrito Federal (SSPDF). 
... Las demarcaciones afectadas por la lluvia fueron Gustavo A. Madero, ... y 
Benito Juárez, indicó el Sistema de Aguas de la Ciudad de México.",https://www.milenio.com/estados/lluvia-deja-encharcamientos-en-el-df-y-edomex
2014-05-14 05:36:26,Choques y encharcamientos tras lluvias en el DF,,"14 May 2014 ... La lluvia registrada la madruga de este miércoles en diversas zonas del Valle ... 
Atención a Emergencias y Protección Ciudadana de la Ciudad de México. ... 
Xochimilco, Milpa Alta, Gustavo A. Madero, Coyoacán, Azcapotzalco, ... De 
acuerdo con los reportes, el Distrito Federal registró por lo menos ocho ...",https://www.milenio.com/estados/choques-y-encharcamientos-tras-lluvias-en-el-df
2014-05-26 00:00:00,Lluvia provoca 25 encharcamientos en el Distrito Federal,"Al hacer click en enviar quedaras regitrad@ a nuestro boletín el cual podrás cancelar en cualquier momento;no olvides revisar tu carpeta de spam.

CIUDAD DE MÉXICO, 26 de mayo.- La lluvia de esta tarde en diversas delegaciones del Distrito Federal ha ocasionado hasta el momento 25 encharcamientos en diversos puntos de la capital mexicana, informó el Sistema de Aguas de la Ciudad de México (Sacmex).

El organismo señaló en su página de Internet que las demarcaciones en las que hay precipitación pluvial son Gustavo A. Madero, Azcapotzalco, Coyoacán, Milpa Alta, Miguel Hidalgo, Álvaro Obregón y Benito Juárez.

Abundó que hay 19 encharcamientos en Miguel Hidalgo, cuatro en Azcapotzalco, uno en Cuauhtémoc e igual número en Gustavo. A Madero.

En la estación Toreo del Sisitema de Transorte Colectivo (STC) Metro usuarios de redes sociales reportaron la inundación de uno de los pasillos, misma que el transporte señaló haber atendido.

De igual manera el STC informó que debido a la lluvia llevan a cabo marcha de seguridad en las líneas 2, 5, 6 y 7.

A su vez, la Secretaría de Seguridad Pública del Distrito Federal (SSPDF) informó en su cuenta de Twitter @OVIALCDMX que hay una anegación en el desnivel de Ejército Nacional y Moliere, y en las laterales de Anillo Periférico, Ferrocarriles Nacionales, donde labora personal del Sacmex.

Reportó que hay otro encharcamiento en la avenida Presa Falcón a la altura de Miguel de Cervantes Saavedra y Moliere, así como en ambos sentidos de la Calzada Legaria a la altura de Río San Joaquín, entre otras arterias donde la circulación vehicular es complicada.

La dependencia capitalina exhortó a los automovilistas a manejar con precaución, respetar los señalamientos de tránsito y ajustarse el cinturón de seguridad para evitar algún percance vehicular.

De acuerdo con la SSPDF, la lluvia ocasionó también un encharcamiento que provocó problemas de tránsito vehicular de norte a sur en el Anillo Periférico casi en su cruce con Paseo de la Reforma, por lo que elementos de la dependencia acudieron al lugar para agilizar la circulación.

Además, también tuvieron problemas viales Paseo de la Reforma en dirección al poniente, la colonia Ferrocarril Nacional Invierno en la delegación Azcapotzalco, así como el cruce de Río san Joaquín con Lomas de Sotelo.

asj

La ley de derechos de autor prohíbe estrictamente copiar completa o parcialmente los materiales de Excélsior sin haber obtenido previamente permiso por escrito y sin incluir el link al texto original.","26 May 2014 ... La lluvia de esta tarde en diversas delegaciones del Distrito Federal ha ... 
informó el Sistema de Aguas de la Ciudad de México (Sacmex). ... pluvial son 
Gustavo A. Madero, Azcapotzalco, Coyoacán, Milpa Alta, Miguel ... la inundación 
de uno de los pasillos, misma que el transporte señaló haber atendido.",https://www.excelsior.com.mx/comunidad/2014/05/26/961524
2014-05-24 00:00:00,Lluvia genera más de 90 encharcamientos y tira dos árboles en el DF,,"24 May 2014 ... Las delegaciones en las que se concentró la lluvia son Azcapotzalco, Miguel 
Hidalgo, Iztapalapa, Cuauhtémoc, Benito Juárez, Gustavo A. Madero, Álvaro 
Obregón, ... la vía pública, para prevenir inundaciones que afecten su patrimonio
. ... Cifra real de infectados por Covid-19 en México sería de 26,519 ...",https://www.eleconomista.com.mx/politica/Lluvia-genera-mas-de-90-encharcamientos-y-tira-dos-arboles-en-el-DF-20140524-0035.html
2014-05-19 00:00:00,Protección civil: delegaciones carecen de su propio atlas de riesgo,"La base de datos con la que cuenta la Ciudad de México proporciona información con características sobre el tipo de suelo, densidad poblacional por inmueble y datos sobre riesgos potenciales, como sismos e inundaciones.

Al hacer click en enviar quedaras regitrad@ a nuestro boletín el cual podrás cancelar en cualquier momento;no olvides revisar tu carpeta de spam.

CIUDAD DE MÉXICO, 19 de mayo.- La Ciudad de México se encuentra expuesta a riesgos geológicos, como sismos, e hidrometeorológicos, como inundaciones, debido a su situación geográfica, pero la mayoría de las delegaciones no cuentan con atlas de riesgo específico para su territorio.

El Gobierno del Distrito Federal tiene, desde la pasada administración, con una herramienta para calcular los daños que este tipo de emergencias pudieran dejar e incluso ubicar las zonas de mayor riesgo para la población.

El Atlas de Riesgos y Peligros de la Ciudad de México, integrado por más de 240 capas de información, opera de manera general para la ciudad, pero 11 demarcaciones no han desarrollado su propio modelo de prevención, a pesar de que existen datos disponibles para ello.

Aunque el artículo 16 de la Ley del Sistema de Protección Civil del DF vigente establece en la fracción VII que corresponde a las delegaciones “elaborar, de conformidad con los lineamientos técnicos y operativos, el Atlas Delegacional y mantenerlo actualizado permanentemente”, sólo cinco de las 16 delegaciones cuentan con uno.

En ese mismo artículo, la ley señala que las administraciones delegacionales deberán informar a la Secretaría de Protección Civil del Distrito Federal (SPCDF) las actualizaciones que lleve a cabo a este documento.

Sin embargo, sólo Álvaro Obregón, Iztapalapa, Miguel Hidalgo, Milpa Alta y Xochimilco cuentan con un atlas de riesgo delegacional.

De estas demarcaciones, tan sólo la delegación Iztapalapa, ubicada en una de las zonas de riesgo sísmico, de acuerdo con el Atlas de Riesgos y Peligros, cuenta con una base de datos de este tipo, y Gustavo A. Madero anunció una actualización en marzo del año pasado.

En contraste, las delegaciones Azcapotzalco, Benito Juárez, Coyoacán, Cuauhtémoc, Gustavo A. Madero, Iztacalco, Tláhuac y Venustiano Carranza carecen de un atlas que delimite las zonas vulnerables de sus territorios.

La SPCDF indicó desde finales de 2012 que la falta de este tipo de plataformas en las delegaciones responde a un problema presupuestal.

La presidenta de la Comisión de Protección Civil en la Asamblea Legislativa del Distrito Federal (ALDF), Gabriela Salido, quien trabaja en un dictamen para modificar la ley en la materia, dijo en entrevista que el tema de las delegaciones también se incluirá en éste.

“Se requiere que el Plan de Desarrollo Urbano de la Ciudad de México esté relacionado con el atlas de riesgo. Se ha comentado la importancia de que no se autoricen certificados de usos de suelo en zonas que no tienen las condiciones adecuadas”, apuntó la legisladora panista.

El diputado del PRD Jorge Zepeda, también integrante de la Comisión de Protección Civil, dijo que en sismicidad y otros riesgos se requiere que las delegaciones se responsabilicen con su atlas, aunado a la información que puedan concentrar a través de estudios de subsuelo, orográficos y pluviales, a manera de radiografía para cada territorio.

“Es un ejercicio que debe de estar actualizado y que esté vigente año tras año. Sirve para que uno como autoridad, desde un principio, sepa qué zonas se te pueden inundar o incendiar, qué zonas son factibles de derrumbes. Cada delegación está obligada a tenerlo, pero los argumentos para no hacerlo son los económicos, porque sí es costoso, pero hay instancias públicas como la UNAM, el IPN y el Sismológico Nacional que pueden proporcionar información, pero se requiere una coordinación.

“También hay que instalar esquemas como en el caso de Álvaro Obregón, que tiene seis o siete estaciones que están verificando constantemente la humedad y la lluvia”, dijo Zepeda.

El diputado habló de “ponerle dientes a la nueva ley” y que las constructoras sean más responsables y se eviten riesgos como los ocurridos en Santa Fe, en Cuajimalpa, por reblandecimientos de terreno.

“Es como tener una radiografía y prevenir casos como el deslave en Santa Fe, que es un asunto de una construcción mal vigilada por parte de los propios esquemas de protección civil de los responsables de la obra y de la autoridad. Hemos constatado cómo hay empresas que llevan a cabo la construcción de cepas y el peatón está indefenso al caminar a un lado de fosas de diez o 15 metros de profundidad, sin suficiente personal que abandere en zona de obras”, dijo.

Los integrantes de la Comisión en la ALDF también buscan otorgar mayores facultades y responsabilidades a las delegaciones, que exista mayor coordinación y contacto entre los diferentes entes relacionados con la protección civil.

Se habla de la vinculación con módulos de cada demarcación, con el equipo de bomberos y la Secretaría de Protección Civil.

“En el recorrido que hicimos el año pasado en cada uno de los módulos de protección civil delegacional, encontramos que en algunos no hay vinculación, no hay coordinación, concretamente en el de Tláhuac. En Milpa Alta tienen equipos de bomberos y ambulancias, pero son como autónomos y no dependen del gobierno.

“En la protección civil no sólo es para un temblor, la protección civil debe ser permanente, es una cultura y debe estar en todas las delegaciones, no solamente en donde haya edificios a punto de derrumbarse. En Magdalena Contreras, Cuajimalpa y Álvaro Obregón hay taludes y hasta minas, en Iztapalapa hay grietas, cada delegación tiene una característica”, concluyó Zepeda.

Plataforma digital

Los atlas de riesgos y peligros, como el de la Ciudad de México, son plataformas que integran información con características sobre el tipo de suelo, densidad poblacional por inmueble y datos sobre riesgos potenciales.

La base de datos permite a las autoridades localizar geográficamente las zonas de riesgo y en caso de que ocurra una emergencia, como un sismo o una inundación, generar modelos que ofrezcan una idea de los daños y la manera más eficiente para dirigir a los equipos de rescate.

El Atlas de Riesgos y Peligros de la Ciudad de México comenzó su desarrollo en 2007, con la creación de la SPCDF, y contó con el apoyo del IPN.

Se trata de una plataforma digital que combina desarrollos tecnológicos estadounidenses e israelitas, los cuales se nutren de la información estadística que genera el Instituto Nacional de Estadística y Geografía y las mismas dependencias locales.

La ALDF quiere cambiar la ley

Buscan integrar la experiencia del Sismológico Nacional y el Instituto de Geofísica.

Cómo ocurren los sismos o movimientos telúricos, las áreas de incidencia y los riesgos que generan en la Ciudad de México es información que incluirá el proyecto de dictamen para modificar la Ley de Protección Civil, que desde año y medio elaboran en la Asamblea Legislativa (ALDF) y que sigue robusteciéndose.

Incluirá las opiniones técnicas de académicos del Instituto de Geofísica y del Servicio Sismológico Nacional de la Universidad Nacional Autónoma de México (UNAM) para tener elementos técnicos y científicos que mejoren la prevención y atención de riesgos en caso de desastre.

Gabriela Salido, diputada local del PAN y presidenta de la Comisión de protección civil en la ALDF dijo que este instrumento legislativo debe dar cabida a los académicos y generar una coordinación entre las instancias que representan y las autoridades locales.

Dijo que buscarán la participación del Sismológico y del Instituto de Geofísica en concejos de protección civil delegacionales para efectos de que puedan emitir opiniones y contribuyan a actualizar la información con sus estudios en materia de sismicidad.

“La iniciativa ya está en comisiones, la semana pasada tuve una reunión en el Sismológico en donde se buscó lograr el compromiso de que puedan hacer las observaciones pertinentes a la propia iniciativa y enriquecerla, no solamente en la precisión de términos y definiciones técnicas, sino para que contemple la participación del Sismológico en los comités o en los concejos.

“Que se complemente la información que tiene el GDF con toda la investigación que hace de manera rutinaria la UNAM a través del Instituto de Geofísica”, apuntó Gabriela Salido.

La propuesta de reformas a la Ley de Protección Civil está en análisis de la comisión, cuyos integrantes están en el proceso de emitir observaciones, aunado a la aportación que hará la UNAM.

El proceso de dictaminación continuará en estos meses en aras de tener un proyecto final para presentarlo en el próximo periodo ordinario de sesiones.

“Todo proyecto es perfectible, llevamos trabajando en esta iniciativa más de año y medio y aún así sabemos que siempre existirá la necesidad de perfeccionarlo.

“El Sismológico tiene como encomienda el monitoreo de esta actividad proporcionando de manera oportuna la localización de los sismos que ocurran en el territorio nacional y cómo impactan. Es información que se debe poner de manera clara a disposición del GDF”, dijo la diputada panista.

Pero la iniciativa de Ley de Protección Civil para el DF va más allá del tema sísmico, también incluye la obligatoriedad de emisión y actualización de los términos de referencia y normas técnicas que tiene que hacer el GDF a través de su secretaría, el impulso a la materia de protección civil a nivel escolar básico, lineamientos para los atlas de riesgo y personal calificado en la atención de emergencias.

Que todos los inmuebles a cargo de la administración pública local cuenten con un sistema de alertamiento de emergencia, lo cual no sucede al cien por ciento a la fecha.

Contempla el establecimiento de estructuras básicas en las unidades de protección civil delegacionales que garanticen la respuesta óptima en caso de una emergencia en cualquier parte de la ciudad.

“La necesidad de que se considere de forma obligatoria que el personal que se destina a la protección civil esté bajo un régimen que le garantice seguridad social, cosa que hoy no sucede.

“Considera el tema de los perfiles y la experiencia necesaria, no nada más el caso del director, sino de todos los integrantes, que no se estén dando este tipo de cargos solamente como prebendas políticas y electorales”, agregó Salido.

El proyecto de dictamen habla de la participación en la protección civil del centro de atención de emergencias y protección ciudadana del DF, del C4 y los centros regionales de comando y control, para que no se circunscriba a seguridad pública.

También de generar candados para la corrupción que se da cuando se implementa la suspensión de actividades por medidas de seguridad de riesgo inminente.

La ley de derechos de autor prohíbe estrictamente copiar completa o parcialmente los materiales de Excélsior sin haber obtenido previamente permiso por escrito y sin incluir el link al texto original.","19 May 2014 ... El Atlas de Riesgos y Peligros de la Ciudad de México, integrado por más de ... 
de Protección Civil del Distrito Federal (SPCDF) las actualizaciones que lleve a 
... Cuauhtémoc, Gustavo A. Madero, Iztacalco, Tláhuac y Venustiano ... una 
emergencia, como un sismo o una inundación, generar modelos que ...",https://www.excelsior.com.mx/comunidad/2014/05/19/960088
2014-11-05 00:00:00,Untitled,,"11 May 2014 ... e inundaciones. ... ciones climatológicas preveían de lluvias en el Distrito Fede- 
... A Guerrero, Estado de México, y tras el sobrevuelo de las unida- ... do los 
trámites para recoger los manos del Distrito Federal. tran los cuerpos de ocho 
vícti- ... Unidad Tormenta, se refuerza con 687 reportes, siguió Gustavo.",https://www.excelsior.com.mx/periodico/flip-comunidad/11-05-2014/11-05-2014_flip-comunidad.pdf
26 May 2014,Tres estaciones de la Línea 2 del Metro se inundan por lluvia en el ...,"Ciudad de México, 26 de mayo (SinEmbargo).— Las estaciones Cuatro Caminos, Panteones y Tacuba de la línea 2 del metro de la Ciudad de México se inundaron por la lluvia que cayó por la tarde en la capital

Dicha situación se debió a la saturación en la red de drenaje de la zona, por lo que el agua ingresó desde el exterior a los pasillos de dichas estaciones, sin que ello afectara la operación de los trenes, añadió el Sistema de Transporte Colectivo (STC).

Mediante una tarjeta informativa, detalló que la mayor afectación ocurrió en la terminal Cuatro Caminos, donde la anegación alcanzó una altura de hasta 15 centímetros.

Los usuarios del Metro de la estación de la Línea 2 tuvieron que caminar por los pasillos, pues la inundación alcanzó desde las taquillas hasta los andenes por lo que personal del Metro llegó para limpiar la zona y se tuvo que suspender el servicio momentáneamente.

Asimismo la cuenta oficial del STC en Twitter respondió que el problema ya era atendido a los usuarios que presentaron quejas por esta molestia.

Por la tarde al menos 10 delegaciones registraron lluvia lo cual provocó encharcamientos en diversos puntos de la ciudad, según informó el Sistema de Aguas de la Ciudad de México (Sacmex).

El organismo señaló en su página de Internet que las demarcaciones en las que hay precipitación pluvial son Gustavo A. Madero, Azcapotzalco, Miguel Hidalgo, Álvaro Obregón y Benito Juárez.

Abundó que hay 19 encharcamientos en Miguel Hidalgo, cuatro en Azcapotzalco, uno en Cuauhtémoc e igual número en Gustavo. A Madero.","26 May 2014 ... Por la tarde al menos 10 delegaciones registraron lluvia lo cual provocó ... en las 
que hay precipitación pluvial son Gustavo A. Madero, Azcapotzalco, Miguel ... de 
México se inundaron por la lluvia que cayó por la tarde en la capital ... pues la 
inundación alcanzó desde las taquillas hasta los andenes por lo ...",http://www.sinembargo.mx/26-05-2014/1005170
17 May 2014,Baja presión en el Pacífico pierde su intensidad en 20 por ciento ...,"México, 17 May. (Notimex).- La Comisión Nacional del Agua informó que el centro de baja presión localizado en el océano Pacífico, al suroeste de Guerrero, con 20 por ciento de probabilidad de desarrollo ciclónico, se desplazó al oeste, generando lluvias en Oaxaca y Guerrero.

En un comunicado detalló que, además, favorece desprendimientos nubosos hacia los estados del sur, sistema se localiza a mil 85 kilómetros al sur-suroeste de Acapulco, Guerrero, y a mil 60 kilómetros al sur-suroeste de Punta San Telmo, Michoacán.

Actualmente está también a mil 125 kilómetros al sur de Manzanillo, Colima; a mil 170 kilómetros al sur de La Fortuna, Jalisco; así como a mil 265 kilómetros al oeste-suroeste de Puerto Ángel, Oaxaca, y a mil 620 kilómetros al oeste-suroeste de Tapachula, Chiapas.

La dependencia precisó que tiene vientos máximos de 25 kilómetros por hora, rachas de 40 kilómetros por hora y se mantiene bajo estrecha vigilancia.

El frente frío número 55 dejará de tener efectos en la República Mexicana, su masa de aire mantendrá el evento de norte, con rachas de hasta 60 kilómetros por hora en el Istmo y Golfo de Tehuantepec.

Un canal de baja presión ubicado en el sureste del país interaccionará con el ingreso de humedad del océano Pacífico, favoreciendo lluvias fuertes en Chiapas, y lluvias con tormentas eléctricas en regiones de Veracruz.

Asimismo, otro canal de baja presión se extenderá en los estados del occidente del país y asociado con la humedad del océano Pacífico generará lluvias con actividad eléctrica en regiones de los estados de México, Durango, Zacatecas, Nayarit, Colima, Jalisco, Michoacán y Puebla.

Ante dicho pronóstico, se exhortó a la población a tomar precauciones y mantenerse atenta a los llamados de Protección Civil y autoridades estatales y municipales.

Advirtió que en algunas regiones, las precipitaciones de los últimos días podrían afectar caminos y carreteras, generar deslaves, deslizamientos de laderas, desbordamientos de ríos y arroyos, así como inundaciones en zonas bajas y saturación de drenajes.

Para este domingo se prevé la baja presión en el océano Pacífico favorecerá la dispersión de nubosidad hacia los estados del Pacífico central y sur, provocando potencial de lluvias en Michoacán y Guerrero.

A su vez, un canal de baja presión se extenderá en el sureste del país y tendrá interacción con la entrada de humedad del Golfo de México y del Mar Caribe, favoreciendo lluvias muy fuertes en Chiapas y Quintana Roo; fuertes con tormentas eléctricas en Tabasco, Campeche y Yucatán, así como lluvias en Veracruz y Oaxaca.

Otro canal de baja presión continuará afectando el occidente y centro del país y se asociará con una corriente en altura que favorecerá vientos de hasta 50 kilómetros por horas en Baja California, Sonora y Chihuahua, y generará lluvias acompañadas de actividad eléctrica en áreas del Estado de México, Durango, Nayarit, Jalisco y Colima.

Además una circulación anticiclónica en el Golfo de México favorecerá un incremento de las temperaturas en gran parte del territorio nacional, mantendrá vientos del noreste de 45 kilómetros por hora en la Península de Yucatán, y del norte de hasta 60 kilómetros en el Istmo y Golfo de Tehuantepec.

Se pronostica el incremento de las temperaturas en varias regiones del país, con temperaturas mínimas de menos cinco a cero grados con posibilidad de heladas en zonas altas de Chihuahua y Durango.

Asimismo, potencial de heladas en regiones montañosas de Coahuila, Zacatecas, Nuevo León, Aguascalientes, San Luis Potosí, Michoacán, Guanajuato, Querétaro, Estado de México, Tlaxcala, Hidalgo y Puebla.

Los pronósticos de temperaturas máximas se registraron en Ejido Nuevo León, Baja California; Choix, Sinaloa; Hermosillo, Sonora; Ciudad Constitución, Baja California Sur; Colima, Colima; Piedras Negras, Coahuila; Tapachula, Chiapas; Acapulco, Guerrero y en el Distrito Federal.

Y las temperaturas mínimas se registraron en Ahuazotepec, Puebla; Santa María del Llano, Estado de México; Creel, Chihuahua; Sardinas, Durango; San José Atlanga, Tlaxcala, y Zaragoza, Puebla; Coroneo, Guanajuato; Pino Suarez, Zacatecas y en el Distrito Federal.

La dependencia exhortó a la población a mantenerse informados sobre las condiciones meteorológicas mediante la cuenta de Twitter @conagua_clima y en las páginas de Internet http://smn.conagua.gob.mx y www.conagua.gob.mx","17 May 2014 ... Además una circulación anticiclónica en el Golfo de México favorecerá un ... 
Negras, Coahuila; Tapachula, Chiapas; Acapulco, Guerrero y en el Distrito 
Federal. ... de laderas, desbordamientos de ríos y arroyos, así como 
inundaciones en zonas bajas y saturación de drenajes. ... Por Gustavo De la 
Rosa.",https://www.sinembargo.mx/17-05-2014/996181
31 May 2014,ABREN ACUARIO,,"31 May 2014 ... GustaVo a. maDero. Lluvias aisladas*HOY. MíNIMA. MÁxIMA. 11˚. 21˚. Amplían 
Muévete ... ción civil del distrito Federal. (sPcdF) informó ... méxico, ambas 
pertenecientes a la delegación ... POR CIEnTO de las inundaciones,.",http://www.excelsior.com.mx/periodico/flip-comunidad/31-05-2014/portada.pdf
Cd. de México (25 mayo 2014).-,Alcanza huracán 'Amanda' categoría 4,,"Cd. de México (25 mayo 2014).- ... Morelos, Tlaxcala y el Distrito Federal, así 
como lluvias de menor intensidad en Hidalgo. La Conagua reportó que las 
lluvias han sido continuas en los ... afectaciones en caminos y tramos carreteros, 
así como inundaciones en zonas bajas y ... Detienen a 8 personas en cateos en 
la GAM.",https://www.reforma.com/aplicacioneslibre/articulo/default.aspx?id=242271&md5=b7a550c10fc165f4c0fa0f51608706aa&ta=0dfdbac11765226904c16cb9ad1b2efe
17 May 2014,Despiden a said sánchez,,"17 May 2014 ... Arrancó oficialmente la temporada de lluvias en la Ciudad de México y aunque 
la capital se ha declarado ... emergencia, llámese tormenta, inundación o 
deslizamiento de tierra. >3 ... Presidencia de la República, Gustavo. Díaz Ordaz. 
... tierra, la secretaría de Protección civil del distrito Federal hace las ...",http://www.excelsior.com.mx/periodico/flip-comunidad/17-05-2014/portada.pdf
11 May 2014,escudo contra tormentas,,"11 May 2014 ... México que desempeña actual- mente la ... e inundaciones. >5. La ciudad Está ... 
del Distrito Federal, Miguel Án- ... de 2014 en la Gustavo A.",http://www.excelsior.com.mx/periodico/flip-comunidad/11-05-2014/portada.pdf
8 May 2014,"Lluvias provocan derrumbe en autopista en Michoacán, sin bloquearla",,"8 May 2014 ... Asimismo, en el interior del estado como en la capital michoacana se presentan 
encharcamientos, sin la posibilidad de inundaciones por el momento. ... En la 
región oriente, en los límites del Estado de México, hay una condición de 
nublado y lluvia constante ligera, mientras ... Por Gustavo De la Rosa.",https://www.sinembargo.mx/08-05-2014/986886
31 May 2014,Untitled,,"31 May 2014 ... GUSTAVO A. MADERO ... En la Ciudad de México, uno de cada cinco jóvenes, 
de entre 12 ... Bonilla, República Federal, Calle traron anegaciones de hasta 50 
límetros ... ción Civil del Distrito Federal ... de las inundaciones,.",http://www.excelsior.com.mx/periodico/flip-comunidad/31-05-2014/31-05-2014_flip-comunidad.pdf
8 May 2014,Cambiarán ley por L12,,"8 May 2014 ... Ante la temporada de lluvias adelantada que se vive, el director general del 
Sistema de Aguas de la Ciudad de México, Ramón. Aguirre Díaz, dijo que no ... 
delegación Gustavo A. Madero. Informes: 53-45-50-80 y ... Distrito Federal, con 
el apoyo del líder de la Asamblea legislativa, el diputado Manuel ...",https://www.excelsior.com.mx/periodico/flip-comunidad/08-05-2014/portada.pdf
23 May 2014,Untitled,,"23 May 2014 ... con Gustavo Madero a la cabeza, el que presentó una denun- cia en la ... México 
rechazó que los argu- Distrito Federal no se advirtió mentos de ... Objetivo 2. 
Incrementar la seguridad hidrica ante sequias e inundaciones.",https://www.excelsior.com.mx/periodico/flip-nacional/23-05-2014/23-05-2014_flip-nacional.pdf
